Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,path:eco00480,-0.5519943863344449,-1.2660387770994228,0.20379965457685664,0.4704440178241189,1.0,8/17,29.77%,icd;pepA;pepN;pepD;speE;pxpC;gshA;pxpB
prerank,path:eco00900,-0.6166281770308162,-1.260550886811148,0.21946902654867256,0.46464914693246595,1.0,8/10,23.43%,ispF;ispE;ispU;dxs;ispB;ispA;ispG;ispD
prerank,path:eco00400,0.5542049551434634,1.2586306711138697,0.2379862700228833,0.9751422027293669,0.999,3/17,5.68%,aroF;aroL;tyrA
prerank,path:eco02024,-0.44378018497122124,-1.2399380381162997,0.1718213058419244,0.49312873822798614,1.0,5/48,1.82%,oppA;oppC;oppB;flhC;oppF
prerank,path:eco00640,-0.5071319164064908,-1.2397804780732995,0.20426287744227353,0.4759875100329862,1.0,7/21,18.63%,sucC;accB;sucD;pta;acnB;acs;accA
prerank,path:eco00460,-0.6776235058481495,-1.2155812423755479,0.24738675958188153,0.5112803691149829,1.0,3/6,19.43%,ansA;asnA;glyA
prerank,path:eco01100,-0.31157431225475196,-1.2085455981204414,0.031446540880503145,0.5112844990048787,1.0,183/625,22.01%,argA;rbsK;nuoJ;udp;fabG;argC;cdd;argH;argG;atpG;nrdA;nuoA;carB;nuoI;tdh;sucA;icd;sucC;mdh;rihA;atpF;nadD;nrdB;deoC;nuoC;aphA;atpB;nuoB;glmS;ilvM;hisF;dapB;thrB;tynA;glmU;ansA;gph;rpe;adhE;thiK;pdxA;sdhD;accB;nuoE;fbp;argB;deoA;atpD;garL;aspC;cysD;udk;hisA;nuoM;sdhC;apaH;gltB;murC;aceE;nuoF;sucD;asnA;nadK;kdsC;gpmA;hisH;ispF;kbl;nuoL;gltD;menE;sthA;ispE;mtlD;hemN;plsY;atpA;wecC;pta;pgsA;purF;mrdA;pepA;rffC;nuoN;gloB;dxs;fabB;aroE;nuoG;acnB;pepN;ubiD;carA;atpE;ribF;moaA;nudF;nuoH;dadX;cysN;queC;alaA;hisB;cpdA;mazG;hisG;hemX;sdhA;wecB;cyoB;manX;fbaA;pepD;cysJ;trpA;murD;thrA;trpB;fabF;thrC;dut;ppx;acs;sdhB;uxuA;ppc;lacZ;adk;fadD;eno;folE;cysC;katG;manY;tyrB;birA;mraY;lpxD;can;ilvB;ubiE;pssA;aroA;leuD;dapD;galT;folM;dacA;accA;murG;thiH;galM;hemA;ilvI;pdxH;glyA;lpxH;pheA;dacB;hisC;ispA;fabA;cysH;galK;acpH;speE;cysK;argF;proB;thyA;ushA;coaD;folC;aroC;dld;ispG;glgC;pgm;eptA;ndk;queF;rpiA
prerank,path:eco00907,0.6299271174775342,1.2069100703624789,0.27972027972027974,0.9938227332670106,1.0,4/6,25.82%,fadI;fadA;paaF;fadJ
prerank,path:eco00750,-0.6003562246418246,-1.2001691763639817,0.25087719298245614,0.5127178372432727,1.0,3/9,19.39%,pdxA;thrC;pdxH
prerank,path:eco00620,0.46491068380694595,1.1971491741681075,0.24772727272727274,0.9068422933263413,1.0,2/37,1.06%,aldB;adhP
prerank,path:eco04122,-0.5166003257780375,-1.1914260476086278,0.2595281306715064,0.5155212498018564,1.0,10/17,35.94%,tusB;tusC;moaA;tusD;mnmA;moaB;moaC;mog;moaE;moaD
prerank,path:eco03030,-0.5298517802379892,-1.1891928085178272,0.25671140939597314,0.5053796324909627,1.0,8/15,36.51%,holA;dnaN;dnaE;polA;dnaB;dnaG;dnaX;rnhA
prerank,path:eco01230,-0.37652796304556174,-1.1881420244795313,0.17068645640074212,0.4924881554150448,1.0,42/96,21.16%,argA;argC;argH;argG;icd;ilvM;hisF;dapB;thrB;rpe;argB;aspC;hisA;gltB;asnA;gpmA;hisH;gltD;aroE;acnB;alaA;hisB;hisG;fbaA;trpA;thrA;trpB;thrC;eno;tyrB;ilvB;aroA;leuD;dapD;ilvI;glyA;pheA;hisC;cysK;argF;proB;aroC
prerank,path:eco03430,-0.4887926732091499,-1.1606068264288971,0.28842832469775476,0.5364868571025995,1.0,9/20,34.21%,dam;holA;dnaN;dnaE;xseB;xseA;recJ;mutL;dnaX
prerank,path:eco00520,-0.428193304585442,-1.1411648246837303,0.28546712802768165,0.5624715015665576,1.0,15/35,26.84%,glmS;glmU;wecB;manX;manY;galT;galK;glgC;pgm;agaV;cpsB;pgi;glmM;nagZ;murA
prerank,path:eco00561,-0.6458732926746104,-1.1319791756412219,0.3387387387387387,0.5655259148046721,1.0,3/5,30.57%,plsY;plsC;plsB
prerank,path:eco01110,-0.3069521672575371,-1.1080002185349715,0.18164794007490637,0.598802517327717,1.0,90/276,22.14%,argA;fabG;argC;argH;argG;carB;sucA;icd;sucC;mdh;ilvM;hisF;dapB;thrB;tynA;ansA;gph;rpe;adhE;sdhD;accB;fbp;argB;aspC;cysD;hisA;sdhC;gltB;aceE;sucD;asnA;gpmA;hisH;ispF;gltD;menE;ispE;hemN;plsY;purF;ispU;dxs;aroE;acnB;ubiD;carA;ribF;cysN;alaA;hisB;hisG;hemX;sdhA;ispB;fbaA;trpA;thrA;trpB;thrC;acs;sdhB;adk;eno;katG;tyrB;ilvB;ubiE;pssA;aroA;leuD;accA;galM;hemA;ilvI;glyA;pheA;hisC;ispA;speE;cysK;argF;proB;ushA;aroC;ispG;glgC;pgm;ndk;rpiA;yigB
prerank,path:eco00240,-0.4071500594521343,-1.1001534383406553,0.3221601489757914,0.599847446352193,1.0,8/40,6.17%,udp;cdd;nrdA;carB;rihA;nrdB;deoA;udk
prerank,path:eco01502,-0.581143905647133,-1.09551078292111,0.3976510067114094,0.594073304330979,1.0,5/7,35.23%,dadX;mraY;murG;murF;ddlA
prerank,path:eco00760,0.46415940623343677,1.0785334895900753,0.3657957244655582,1.0,1.0,1/19,0.35%,sad
prerank,path:eco03018,-0.4875571688037126,-1.0773508791687456,0.37653239929947463,0.6192820263444018,1.0,7/14,35.09%,rne;rhlB;eno;groL;pnp;rho;pcnB
prerank,path:eco00071,0.5009597681147582,1.066140176607293,0.3735224586288416,1.0,1.0,3/11,10.43%,adhP;frmA;fadE
prerank,path:eco00790,-0.42577562129033525,-1.0588596941182504,0.3916967509025271,0.6420071172347622,1.0,14/25,33.32%,moaA;queC;folE;folM;folC;queF;folK;folX;moaB;moaC;folB;mog;phoA;moaE
